07.09.2021	18	25	42	45	54	60
05.09.2021	5	16	36	37	50	51
02.09.2021	16	19	31	43	58	60
31.08.2021	5	21	35	36	55	57
29.08.2021	6	27	37	49	52	53
26.08.2021	2	22	26	37	44	49
24.08.2021	21	30	32	43	50	58
22.08.2021	34	46	48	50	52	56
19.08.2021	1	27	28	47	53	59
17.08.2021	5	8	21	31	57	60
15.08.2021	9	10	24	26	32	46
12.08.2021	5	25	26	27	45	52
10.08.2021	3	11	30	38	45	56
08.08.2021	3	9	21	27	42	60
05.08.2021	7	10	14	27	37	50
03.08.2021	7	16	22	24	49	56
01.08.2021	31	33	37	43	45	51
29.07.2021	6	10	20	21	24	45
27.07.2021	12	16	24	43	53	60
25.07.2021	4	18	26	27	30	56
22.07.2021	11	36	41	49	52	53
20.07.2021	11	20	30	40	44	52
18.07.2021	3	9	24	39	51	56
15.07.2021	7	9	14	21	38	47
13.07.2021	20	25	29	36	50	55
11.07.2021	9	15	22	42	58	59
08.07.2021	4	7	10	19	47	55
06.07.2021	21	22	28	47	48	54
04.07.2021	7	14	22	36	54	60
01.07.2021	7	16	26	31	38	55
29.06.2021	5	13	14	17	34	48
27.06.2021	3	8	39	44	52	58
24.06.2021	4	14	17	23	51	60
22.06.2021	19	20	27	28	48	50
20.06.2021	5	6	9	12	38	44
17.06.2021	1	13	37	39	48	58
15.06.2021	1	9	25	27	39	55
13.06.2021	11	12	14	41	50	54
10.06.2021	10	18	28	32	42	47
08.06.2021	8	24	39	53	57	59
06.06.2021	4	16	29	32	34	46
03.06.2021	5	24	43	50	54	58
01.06.2021	8	9	20	27	31	55
30.05.2021	20	25	35	45	46	47
27.05.2021	12	27	36	40	47	53
25.05.2021	16	23	24	35	37	57
23.05.2021	10	29	35	44	47	59
20.05.2021	1	22	25	35	41	43
18.05.2021	20	28	40	43	52	55
16.05.2021	1	3	4	5	28	58
13.05.2021	2	7	13	20	24	32
11.05.2021	9	21	28	40	50	59
09.05.2021	7	29	48	53	56	58
06.05.2021	5	12	37	42	44	60
04.05.2021	2	27	36	38	40	56
02.05.2021	10	39	44	57	58	59
29.04.2021	16	30	35	36	46	59
27.04.2021	12	16	31	33	36	59
25.04.2021	5	11	18	40	47	59
22.04.2021	34	37	41	46	56	58
21.04.2021	2	16	18	39	45	50
18.04.2021	3	7	12	23	49	59
15.04.2021	4	9	37	43	45	54
13.04.2021	10	39	44	46	48	49
11.04.2021	19	31	38	40	53	60
08.04.2021	11	14	27	35	48	58
06.04.2021	7	32	35	50	52	55
04.04.2021	2	15	42	44	48	56
01.04.2021	5	22	24	48	50	52
30.03.2021	5	21	22	24	44	55
28.03.2021	2	3	33	44	50	54
25.03.2021	4	6	11	31	42	46
23.03.2021	10	18	24	30	32	46
21.03.2021	4	6	39	42	43	45
18.03.2021	3	9	21	22	48	53
16.03.2021	13	21	32	45	57	58
14.03.2021	5	22	31	37	38	44
11.03.2021	13	30	36	40	43	49
09.03.2021	23	32	35	38	41	47
07.03.2021	10	17	28	35	42	59
04.03.2021	14	19	23	29	39	59
02.03.2021	13	35	41	42	48	58
28.02.2021	1	9	11	56	59	60
25.02.2021	8	11	22	37	40	60
23.02.2021	15	17	36	45	52	60
21.02.2021	1	10	19	29	49	55
18.02.2021	8	16	26	28	44	52
16.02.2021	1	8	12	40	52	56
14.02.2021	12	23	43	45	48	49
11.02.2021	6	15	20	25	54	59
09.02.2021	18	25	30	36	44	53
07.02.2021	18	26	38	53	57	59
04.02.2021	17	40	41	52	57	59
02.02.2021	1	9	11	12	23	40
31.01.2021	1	7	36	44	46	59
28.01.2021	20	22	24	38	45	53
26.01.2021	11	25	33	38	51	56
24.01.2021	9	11	13	26	29	32
21.01.2021	22	29	39	46	48	60
19.01.2021	8	11	15	23	25	42
17.01.2021	1	5	7	8	15	16
14.01.2021	15	22	38	41	45	51
12.01.2021	21	27	32	51	54	55
10.01.2021	10	24	27	33	35	40
07.01.2021	19	23	24	28	30	57
05.01.2021	2	9	14	35	39	49
03.01.2021	8	14	15	20	27	37
31.12.2020	4	18	23	26	36	56
29.12.2020	10	32	34	41	49	54
27.12.2020	9	20	24	26	28	52
24.12.2020	5	24	26	28	29	37
22.12.2020	2	7	20	29	37	41
20.12.2020	30	34	41	49	55	59
17.12.2020	3	5	31	38	41	58
15.12.2020	15	23	24	38	45	46
13.12.2020	8	26	28	36	38	42
10.12.2020	3	10	12	29	32	51
08.12.2020	5	9	13	14	20	53
06.12.2020	19	26	27	31	32	39
03.12.2020	2	12	19	29	42	60
01.12.2020	13	20	33	41	42	57
29.11.2020	3	7	36	49	50	52
26.11.2020	10	11	35	46	49	56
24.11.2020	13	16	36	38	43	48
22.11.2020	6	15	22	24	37	44
19.11.2020	6	10	29	53	54	55
17.11.2020	5	18	24	28	42	51
15.11.2020	2	7	14	21	25	42
12.11.2020	2	20	41	42	58	60
10.11.2020	10	14	20	35	48	60
08.11.2020	3	19	39	41	47	53
05.11.2020	10	23	39	40	54	56
03.11.2020	10	11	12	21	25	49
01.11.2020	23	29	37	38	42	43
29.10.2020	14	33	40	48	49	60
27.10.2020	21	26	31	35	50	58
25.10.2020	1	30	38	42	47	52
22.10.2020	2	4	15	28	36	52
20.10.2020	6	16	30	36	46	58
18.10.2020	1	13	18	23	36	53
15.10.2020	1	30	31	42	47	59
13.10.2020	11	16	22	31	37	52
11.10.2020	11	29	38	39	41	57
08.10.2020	1	10	21	25	42	48
06.10.2020	1	4	20	21	25	29
04.10.2020	16	23	29	40	46	51
01.10.2020	4	10	33	39	51	54
29.09.2020	1	14	20	31	46	50
27.09.2020	5	7	8	35	37	44
24.09.2020	3	14	20	21	40	55
22.09.2020	3	8	33	37	38	44
20.09.2020	3	4	7	10	44	47
17.09.2020	7	19	37	45	48	53
15.09.2020	7	8	24	33	45	46
13.09.2020	5	11	26	40	51	53
10.09.2020	6	17	26	27	40	48
08.09.2020	23	27	30	36	49	54
06.09.2020	12	16	28	31	37	43
03.09.2020	5	8	10	11	24	31
01.09.2020	21	22	28	32	47	50
30.08.2020	5	8	19	20	23	43
27.08.2020	6	10	31	43	52	59
25.08.2020	3	5	6	10	48	60
23.08.2020	13	16	35	37	54	56
20.08.2020	1	16	21	25	27	33
18.08.2020	10	15	17	24	26	32
16.08.2020	2	6	17	37	50	53
13.08.2020	13	26	29	33	35	50
11.08.2020	1	9	14	40	48	58
09.08.2020	4	6	14	22	38	58
06.08.2020	9	20	21	25	38	53
04.08.2020	17	19	32	37	41	54
02.08.2020	9	16	18	44	47	51
